component1,component2,component3,component4,class
0.002053397,-0.023344317,0.004455007,0.002943584,1
0.0045984,-0.000899122,0.001215259,0.005302667,0
0.002318807,0.003640161,0.000350078,0.005744225,0
0.007559661,-0.00434659,0.001868819,-0.001913565,0
-0.005828071,-0.00886249,0.007297787,0.003752746,1
0.005224355,0.000848863,0.000475362,0.0017982,0
-0.000800172,0.006430465,0.00019274,0.005458234,0
0.002811801,0.00533603,-0.000721341,0.00267764,0
0.00454917,0.003140619,-0.000512692,-0.000342375,0
0.005221962,0.001986131,-0.000161369,0.002192033,0
0.004303663,-0.001424935,0.001865227,-0.002603912,0
0.002920997,-0.017213865,0.007353708,0.004218396,1
0.003152737,0.002254729,0.000744584,0.000806365,0
-0.009536203,-0.003960073,0.007128992,0.003601653,0
-0.007171381,-0.021227592,0.002604706,0.000497999,1
-0.010425452,-0.017232079,0.005267297,0.000658227,1
-0.014430378,-0.007622523,0.006741654,0.001773244,1
0.00210604,0.005437799,-0.000433517,-0.002952254,0
-0.004946846,0.002408512,0.003701621,0.005112904,0
0.002526699,0.001143714,0.001362706,0.00202479,0
-0.00151329,0.004876665,0.001554285,0.005345541,0
0.005401242,-0.000462241,0.000738415,-0.005384241,1
0.00873848,-0.028306454,-0.011541267,0.002359354,1
-0.005312819,0.001883036,0.002231234,-0.043879528,0
-0.007127629,0.002141908,0.004017721,0.00520063,0
-0.002605811,0.004230635,0.002203607,0.004545218,0
0.00056194,0.004926064,0.000673062,0.003075654,0
-0.01770441,-0.004709807,-0.020531067,-0.001238524,0
-0.007125988,-0.00508544,0.006214525,0.004194201,1
-0.014633834,0.001974327,0.005370946,0.003587806,0
0.004716289,0.001916401,-5.48E-05,-0.002392059,0
0.003256579,0.00198817,0.000879983,0.001731622,0
0.003983351,0.001329464,0.000857745,0.002177808,0
-0.005868655,0.004090974,0.003254625,0.005321929,0
-0.005847334,-0.017555725,-0.007545355,0.000785592,1
0.007104191,-0.006174233,0.002985505,0.003713342,0
0.003925804,0.000413919,0.000767421,-0.007226372,0
0.004655012,-0.000436823,0.001126193,0.004777809,0
-0.004615041,-0.007839545,0.006162627,0.004506401,1
-0.005994076,-0.005784025,0.00639328,0.004205946,0
0.001145255,0.006454493,-0.00036564,0.000862055,0
0.001988646,0.007034455,-0.001244072,-0.00073873,0
-0.020242705,0.000317861,0.004140232,0.001688259,0
0.005858859,-0.022044827,-0.034270703,0.000615736,1
0.000554266,-0.003708241,0.004359638,0.004929126,0
0.005806393,-0.000494905,0.000728182,0.004217583,0
-0.014324024,-0.017749205,-0.000373117,-0.00121569,1
0.007960288,-0.00204636,0.000268428,-0.000571109,0
0.007936035,-0.003861483,0.001067153,-0.005997935,0
-0.007511296,-0.019823798,0.007111053,0.001067058,1
-0.005026941,-0.027658315,-0.001642694,-0.000797486,1
0.000887276,0.006273384,-0.000448132,-0.008510998,0
-0.029131063,-0.007355602,0.007259506,-0.002717196,0
-0.002401144,0.005299891,0.000926965,0.006541269,0
0.006710711,-0.004246244,0.002078531,0.002337591,0
0.002465649,0.006883018,-0.001463264,0.000235788,0
-0.002102808,0.009955049,-0.000466207,0.000526718,0
0.003399261,0.003164214,-7.23E-05,0.002235719,0
0.003901825,0.003773129,-0.000701298,-0.0034095,0
0.004645461,0.000658935,0.000849052,0.001073683,0
0.005702291,-0.007569974,0.00388857,0.005624872,0
0.00237159,0.005698337,-0.000893,0.005530731,0
-0.000858421,0.003515702,0.001544792,0.005962904,0
0.006001823,0.000685532,3.74E-05,0.002647649,0
0.009826809,-0.007965774,0.002524266,0.003211629,0
0.002174408,0.005701868,-0.000595923,0.00351392,0
-0.008104931,-0.021656924,-0.001378946,-0.000337615,1
-0.003817389,0.005617193,0.002009581,0.004850299,0
-0.002054826,0.008064431,0.000391794,0.002757458,0
0.002448305,0.005299541,-0.000707361,0.003401436,0
-0.008919066,-0.019296879,0.006318235,0.000728044,1
-0.000729334,0.010637951,-0.00168529,0.001400699,0
-0.020350999,0.003538389,0.006920759,0.002288513,0
-0.003738441,0.012585675,-0.001051559,0.002473489,0
0.001829523,0.008354002,-0.001878156,0.003128637,0
0.00326496,0.001570771,0.000894789,0.005171122,0
-0.000432962,0.007432774,-0.00062445,-0.011063646,0
0.004846693,0.003218346,-0.000843425,0.001090411,0
-0.004800183,0.003517046,0.002618238,0.00566634,0
0.002765907,-0.005714381,0.004394682,0.004095263,0
0.004479731,-0.004816781,0.003160076,0.004833546,0
-0.011433067,0.004025207,0.003936503,0.004908565,0
-0.000877033,-0.027850762,-0.002430275,0.00035817,1
-0.002942235,0.013305981,-0.001752904,0.005076327,0
0.005507125,0.001724301,-0.000469608,0.000402799,0
-0.0221057,0.001802468,0.005993068,0.001546671,0
0.0011567,0.005142558,-0.000675797,-0.013001191,0
0.003535657,-0.000133009,0.001414389,-0.008471919,0
0.002501509,0.006102997,-0.00102859,-0.001140616,0
-0.000341498,0.006677852,0.000312011,0.001547326,0
0.002437898,0.001339111,0.0014271,0.004985463,0
0.003709661,-0.001174465,0.001587656,-0.011961478,0
-0.015808119,0.010653095,-0.045530527,0.000410969,0
-0.001459403,0.004870307,0.001568628,0.005117323,0
0.001191711,-0.025018721,-0.005638904,0.001457871,1
-0.004211847,0.004746348,0.002196447,0.005450653,0
-0.019520969,-0.002418152,0.004179806,0.001333269,0
-0.000139186,0.006501799,-0.000585515,-0.013397563,0
-0.002600597,0.008469304,-3.04E-05,-0.012518797,0
-0.000282826,0.004501477,0.001187533,0.004956966,0
0.003597446,0.003430008,-0.000360551,-0.001155666,0
-0.007779721,0.005161661,0.002787831,0.005434196,0
0.002328162,-0.028552383,-0.012360557,0.000209675,1
-0.002542139,0.001734564,0.002992636,0.005666351,0
0.003053609,0.003295814,0.000147622,0.003672427,0
0.001508242,-0.004701472,0.003865366,0.005370241,0
3.36E-05,0.000344464,0.002487929,0.005068297,0
0.006512719,-0.000473825,0.000224367,-0.001929618,0
0.002764152,-3.61E-05,0.001709452,0.001888758,0
0.002226427,0.001914817,0.001142043,-0.001106545,0
-0.026141706,-0.012901336,0.00364902,-0.003461144,0
0.001622354,0.00161266,0.001305273,0.005479336,0
0.003707891,0.002932585,0.000160367,0.003398891,0
0.002480218,0.006246487,-0.000999343,-0.000746806,0
0.003487297,-0.003883659,0.003046395,0.005402731,0
-0.002859454,0.007118495,0.00080713,0.005603578,0
-0.001250587,0.009057748,-0.000523756,0.001267825,0
0.00724071,-0.002716404,0.001258249,0.002965716,0
0.003139097,0.003771016,-0.000332816,0.004153767,0
0.001899081,0.006513779,-0.000901165,0.002754569,0
0.002998791,-0.000318773,0.00186126,0.003777611,0
-0.003049084,0.005090777,0.001874827,0.005153357,0
0.004645627,-0.000788811,0.001337334,-0.003719227,0
0.00406085,0.003807637,-0.000782662,-0.002570195,0
0.002603707,0.005356372,-0.000803421,-0.001236298,0
0.004361934,-0.019315859,-0.037905526,0.00040791,1
-0.000329421,-0.001268206,0.003562092,0.005035198,0
0.001891406,0.005482222,-0.000306561,-0.003093727,0
-0.004634726,0.007115744,0.001306804,0.005972303,0
0.000689879,0.006479354,-0.000304046,-0.004115421,0
-0.005638085,-0.004847702,0.005477396,0.004641993,0
0.002733573,0.00178891,0.001142268,0.001045306,0
0.003769785,-0.000978198,0.00169657,0.003042818,0
0.000885945,0.000984674,0.001979383,0.003609753,0
0.006674754,-0.001130252,0.000706335,0.003457582,0
-1.35E-05,0.006288981,-0.000501255,-0.012073334,0
0.004481452,-0.002013403,0.001807211,0.006388394,0
0.001618421,0.004582437,0.000133722,0.002626185,0
-0.005308416,-0.002501656,0.005248783,0.004633985,0
-0.000739366,0.00227148,0.002085381,0.00527127,0
0.004707332,0.002726246,-0.000420086,-0.001229009,0
0.004543013,0.003036775,-0.042610647,0.005418909,0
-0.007146372,0.003013072,-0.028828169,0.003210837,0
-0.000900322,0.005432661,-0.03337813,0.005329614,0
0.003156741,0.0054613,-0.042415988,0.005559339,0
0.008696947,0.0041781,-0.050965825,0.005968736,0
0.006109116,-0.001305268,0.001091836,0.002541963,0
-0.016771458,-3.42E-05,0.005881578,0.0027173,0
-0.02365317,0.00222845,0.005761794,0.001152576,0
-0.021035014,-0.000288264,0.006734067,0.001404385,0
-0.018354396,0.004544828,0.005174857,0.003012559,0
-0.018537247,-0.002023765,0.004643322,0.001616575,0
-0.025472802,0.000676756,0.00154408,-0.00010171,0
-0.024652319,-0.007543088,0.001624417,-0.001850467,0
-0.02552863,0.001473461,0.003964613,0.000265627,0
-0.026973285,-0.002873984,0.003763829,-0.001277551,0
0.001256022,0.007536574,-0.001348564,-0.005223614,0
-0.018883092,-0.006915958,0.005627618,0.000480196,0
0.001845156,0.003526665,0.000626267,0.006058747,0
-0.006686796,0.003632029,0.003736873,0.004850143,0
0.006501291,-0.003460631,0.001805163,0.0035479,0
4.30E-05,0.006033447,-0.000532512,-0.012819072,0
0.004069042,0.000232909,0.001068312,0.003789958,0
0.003561152,0.004261614,-0.001028957,-0.00505958,0
0.001515593,0.005809712,-0.000355341,0.002374955,0
0.00338022,-0.004056171,0.002266732,-0.025044318,0
0.002062384,0.006825059,-0.001117392,0.004091647,0
0.002150353,0.006394826,-0.001040521,-0.001443722,0
0.004483487,-0.007539725,0.003349216,-0.0279414,0
0.00420356,0.002118349,0.000450046,0.002453523,0
-0.008228787,0.010159131,0.001984772,0.004162523,0
0.003020917,0.001956717,0.000797366,0.003375731,0
-0.000609856,-0.001982486,0.002493572,-0.035199208,0
0.000976726,0.001283247,0.001103669,-0.0203875,0
0.004734823,0.002183356,-4.64E-05,0.003794921,0
0.000841915,0.006564442,-0.000348566,-0.000459514,0
-0.002723565,0.011709736,-0.001089838,0.004758779,0
-0.004852129,0.002876943,0.003066344,0.005556484,0
0.004478817,0.001029484,0.000486331,0.001664847,0
0.001498792,-0.002445772,0.003301634,0.005341881,0
0.007332478,-0.003511661,0.001379933,0.005305998,0
-0.015517829,0.00185316,-0.038553004,-0.000947693,0
-0.009233625,-0.018948684,-0.028958784,-0.002998062,1
0.003824063,-0.001145356,0.00171939,0.002405169,0
0.001685712,0.007567088,-0.001376022,0.002511863,0
0.008492477,-0.005500719,0.001953951,0.00408018,0
0.005632008,-0.005212898,0.002469277,-0.016540262,0
-0.003969934,-0.026471443,-0.003264632,-0.000334034,1
-0.006673315,-0.00769192,0.007349376,0.003796133,0
0.006480965,-0.000652713,0.000510344,0.003272422,0
-0.012843248,0.00983529,0.00148707,-0.052244993,0
-0.004796681,-0.023120801,0.007867773,0.001203294,1
0.00264334,0.004860714,-0.00025378,-0.000149435,0
-0.010785915,0.00746267,0.003321348,0.005340505,0
-0.011797079,-0.001576059,0.00218833,0.003848761,0
0.004745848,-0.003232472,0.002674749,0.001839175,0
0.008015896,-0.002521008,0.000474329,-0.000809489,0
0.002198061,0.005286352,-0.001005314,-0.008416675,0
-0.002910556,0.002660646,0.002846489,0.004613578,0
0.003180656,-0.004762558,0.002776163,-0.025045975,0
0.006752432,-0.002136117,0.001142934,0.003656992,0
0.01023373,-0.006265765,0.001416052,0.003343548,0
-0.000411461,0.004345998,0.001131874,0.004978724,0
0.00087028,0.008082962,-0.001243484,0.002538862,0
0.011248494,-0.01938783,-0.048725384,0.001314484,1
-0.001427639,0.012462564,-0.002022466,0.002655115,0
0.007452102,-0.003566381,0.00129774,0.000745705,0
0.004181257,0.000439086,0.000941631,-0.002718229,0
0.006085965,0.000604901,0.000142819,0.003244417,0
0.003183928,-0.029044888,-0.023404554,-0.000835287,1
0.00252359,0.004777939,-0.000466467,0.005942873,0
-0.003159657,0.01089193,-0.000546524,0.003350919,0
0.003580794,0.001373192,0.000738717,-0.004422442,0
-0.016282717,0.000829966,0.005853832,0.002999051,0
0.008099113,-0.003668751,0.000861662,-0.005524079,1
0.005905793,-0.000395993,0.00061476,0.0028221,0
0.004826595,0.00025324,0.000891334,-0.001462214,0
0.000563537,-0.000377049,0.002137257,0.006135243,0
0.005677315,-0.000698549,0.000875688,-0.002329817,0
0.00430242,-0.000659434,0.001519666,-0.000831995,0
-0.003494152,0.003663709,0.002557576,0.005024531,0
0.001893742,0.006576368,-0.000774021,0.001526321,0
0.008438724,-0.0039357,0.001288953,0.001561971,0
-0.000461696,-0.000704471,0.003189974,0.00537662,0
0.010007664,-0.006580506,0.001739419,0.003899765,0
0.005471746,0.001376537,-3.40E-05,-0.000273997,0
-0.000831766,0.008887839,-0.000734872,-0.002610583,0
0.007815813,-0.003165106,0.001114887,0.001023275,0
-0.001882218,0.006856377,0.000525318,0.004766522,0
0.000673655,0.002767896,0.001588974,0.003693721,0
-0.008026476,0.005550139,0.003156363,0.005074216,0
0.003348457,0.004556143,-0.000495235,0.002087119,0
0.004149757,-0.000570371,0.000922675,-0.00963502,0
0.001815628,0.003723488,-0.000334729,-0.014064053,0
-0.006571021,0.006069177,0.002638717,0.005519508,0
-0.021175355,-0.002416389,-0.025046548,-0.002316913,0
-0.002883868,0.002462011,0.002197678,0.006014971,0
0.012127891,-0.025546015,-0.023794959,0.002883373,1
0.012449255,-0.010503954,0.002580974,0.002082944,0
0.001650564,-0.000421653,0.002064344,0.005948776,0
0.004992509,-0.000585104,0.000920065,0.001044486,0
0.003349165,0.002521133,0.000269036,0.002297601,0
-0.001347036,-0.022698789,-0.017366164,-6.28E-05,1
0.005256801,-0.001735494,0.001624715,-0.005272848,0
-0.001763815,0.010930712,-0.001338218,0.001452614,0
0.003387877,0.004458574,-0.00053807,-0.000541171,0
-0.036354161,0.008816465,-0.010355945,-0.00286061,0
-0.006142474,-0.021825767,0.008432271,0.001068179,1
-0.001895139,0.005342162,0.000180822,-0.023873972,0
0.003417561,-0.005562267,0.003700638,0.00456089,0
0.003735136,0.002784497,-0.000447036,-0.007968818,0
0.004002678,0.002840242,-0.000171857,0.003560545,0
0.00434955,-0.001433838,0.001655818,0.004413304,0
-0.009314156,0.001598873,0.003170272,0.004845614,0
0.003050334,0.000585896,0.001092299,-0.009307633,1
-0.010922935,0.002498733,0.005387486,0.004327026,0
0.003903635,0.002075794,0.000306605,-0.002953565,0
-0.037237611,0.004404865,-0.020894098,-0.005439462,0
-0.008986781,0.007702957,0.002229171,0.005552273,0
0.00797175,-0.02361702,-0.026529627,0.001731515,1
0.004046313,-0.001903853,0.001881632,-0.01381435,0
-0.000583091,0.00053399,0.002936099,0.004392896,0
0.003395449,0.001764038,0.000819916,0.002753553,0
0.004650605,0.001181066,0.000535653,0.00273904,0
0.00280474,-0.008450979,0.005203836,0.005292024,0
0.009856207,-0.007122358,0.001777718,-0.006357078,0
0.002755707,0.001605043,0.001126981,0.002048468,0
0.003817547,0.00089316,0.000264763,-0.01191963,0
-0.000489187,-0.000737446,0.001941836,-0.03236134,0
-0.000109978,0.004849606,0.000270141,-0.015059689,0
0.009093971,-0.005714389,0.001492668,0.001078687,0
-0.010436884,0.004583611,0.003712833,0.005260061,0
0.003497469,0.002493991,-0.000235505,-0.009658538,0
0.005797087,-0.001654482,0.001334175,-0.001555133,0
0.000803887,0.00694511,-0.00060292,0.003489122,0
0.00131713,0.005553465,-0.000590069,-0.007581564,0
0.001762677,0.000140883,0.002053235,0.003615514,0
-0.022266474,-0.007020438,0.009293103,-0.000307495,0
-0.017459786,-0.008813534,0.006274566,0.000575349,0
0.010641061,-0.023939667,-0.035196512,0.001637213,1
0.001694498,-0.004159215,0.003689107,0.004954433,1
-0.026941277,-0.005761753,-0.018505494,-0.004328185,0
0.001597388,0.003947626,0.000578387,0.005137666,0
-0.005996405,0.001666511,0.003744314,0.005457371,0
-0.004207661,0.007803825,-0.000235874,-0.027326127,0
-0.011296061,-0.015221655,0.008303001,0.001099847,1
0.00402949,0.0024539,-0.000148933,-0.00623788,0
0.005024774,0.002564726,-0.00043025,0.002429872,0
0.006453665,-0.002184861,0.001233468,0.003750389,0
0.009130662,-0.005672386,0.001741198,0.001703023,0
0.004051353,0.002382917,-1.54E-05,0.001124107,0
0.00014059,0.003925165,0.000858346,0.003524506,0
0.007073117,-0.002476934,0.000753701,-0.005234896,0
-0.001207319,0.005776983,-8.06E-05,-0.01994277,0
0.00488896,0.0014563,1.20E-05,-0.003484331,0
0.002314502,0.00353493,-0.000272592,-0.011923121,0
-0.003213234,0.007421639,0.000608458,0.006534292,0
0.005268955,-0.002561841,0.001902319,0.00096911,0
0.002422037,0.003369164,-0.000140918,-0.010352185,0
0.005859016,0.001041548,-9.11E-05,0.003695869,0
0.001235804,0.00155743,0.00189488,0.003990904,0
0.007535099,-0.004626301,0.001434277,-0.009885462,0
0.001562923,0.000766666,0.001777087,0.005516479,0
0.000679609,-0.000396612,0.002312338,0.006410283,0
-0.004092522,-0.025398,-0.002265542,-4.27E-05,1
-0.00311796,-0.012933724,0.00783657,0.003931938,1
-0.002071141,-0.005123601,0.005212858,0.005279567,0
0.000126701,0.006733857,7.96E-05,0.004048576,0
-0.003329428,0.003111599,0.002473104,0.004866757,0
0.004044132,0.003556951,-0.000580266,0.001213039,0
0.003874214,0.00158639,0.000513924,-0.003888905,0
0.001731286,0.007747224,-0.001479037,-0.000880796,0
0.001624172,0.007450099,-0.001432613,-0.003038463,0
0.001022586,0.008462634,-0.00130068,0.000485553,0
0.00446226,-0.0026749,0.002396007,-0.002739526,0
0.000345162,0.005153346,0.000125197,-0.00300155,0
0.002779133,0.001055507,0.001013306,-0.009589642,0
0.002649957,0.004052528,-6.16E-05,0.004567656,0
-0.000165781,0.009243863,-0.001165899,0.001551239,0
0.003369586,0.000509446,0.001246318,0.002145042,0
-0.00154915,0.006379056,0.000859166,0.004245221,0
0.009826465,-0.006625408,0.001915754,0.000962453,0
-0.002678573,0.00313375,0.002851324,0.004249696,0
0.001845504,0.006308239,-0.000856342,0.003373672,0
0.002037158,0.004266406,-7.90E-05,-0.004147803,0
-0.02107493,-0.002895969,0.007166167,0.000861669,0
-0.004539748,0.001460618,0.003422455,0.005687553,0
0.003313517,0.004955146,-0.000764061,0.002466459,0
-0.001327552,0.006912243,0.000600767,0.00404612,0
0.001924704,-0.000920673,0.001423095,-0.024120485,0
0.010430858,-0.007834064,0.002079104,-0.001276713,0
0.001138457,0.005682709,-0.000287342,0.004240542,0
0.003801861,-0.004177173,0.003217504,0.004205407,0
-0.003142727,0.009110849,0.000392674,0.002826686,0
-0.001555043,0.003437365,0.00199345,0.004529005,0
-0.00313958,0.01250305,-0.001200122,0.001702969,0
-0.002352313,-0.004251791,0.003857965,-0.045957923,0
-0.026412098,-0.005465915,-0.005642872,-0.002635404,0
-0.006191182,0.002544476,0.004098152,0.00457351,0
0.000388278,0.005854283,-0.000420878,-0.012961874,0
-0.003644293,-1.58E-06,0.003915792,0.005208348,0
-0.005882342,-0.003317684,0.005615266,0.004723804,0
-0.00170979,-0.002853524,0.004348348,0.004877509,0
-0.005357905,-0.017700298,-0.019805852,-0.00038664,1
0.010201059,-0.023688856,-0.03028113,0.002054123,1
0.007756591,-0.007077608,0.003226571,0.001254871,0
0.005797089,0.001370711,-0.000324808,-0.000629184,0
0.003641695,-0.000803112,0.002000322,0.00386262,0
0.006528744,-0.00318533,0.001531186,0.004438,0
0.003075392,0.010580925,-0.064270249,0.004238903,0
0.003089109,0.00176386,0.000742874,0.001733822,0
0.000839573,0.008400065,-0.001359671,-0.002549857,0
0.002017967,0.006444018,-0.001018026,0.000212692,0
0.002868423,0.005716437,-0.000896951,2.80E-05,0
-0.008835598,-0.014788916,-0.028754507,-0.001795692,1
-0.011429314,-0.011588366,0.007649437,0.001878986,0
0.004109846,-0.006724187,0.004459925,0.003526681,0
0.005517457,-0.000574326,0.000924938,-0.001951521,0
0.007001886,-0.001464313,0.000607385,0.001118528,0
-0.006053126,0.003936465,0.002909488,0.005928347,0
-0.001309703,0.00551477,0.000242921,-0.018786427,0
0.00835109,-0.007255714,0.00291162,0.004041439,0
-0.017822181,-0.004160315,0.005433853,0.001505796,0
0.002884042,0.002406614,0.000733718,0.002570306,0
-0.00399696,-0.023317663,0.004542125,0.001168116,1
0.001699233,0.007760878,-0.001574217,-0.001128629,0
-0.000310524,0.00453885,0.001189373,0.004141533,0
0.005767349,0.001251498,-0.000166411,0.000873268,0
0.001220779,0.006390794,-0.000452133,0.001553467,0
-0.002531594,0.005414105,0.00012023,-0.026927585,0
-0.002087394,0.007252378,0.000225302,0.005584941,0
0.003487243,-0.001531622,0.001856227,0.002863911,0
0.003996742,0.002273577,9.97E-05,-0.000882836,0
-0.005611816,-0.001856989,0.00527801,0.004792924,0
0.003468245,0.001437941,0.000862319,0.003255417,0
0.004317824,8.02E-05,0.001100504,0.003604656,0
-0.000233259,0.006007179,-9.31E-05,-0.012618425,0
0.001001883,0.002219192,0.001723463,0.002864956,0
0.005602564,-0.004415407,0.002592331,0.004439848,0
0.00824675,-0.003840509,0.001150876,0.003705161,0
-0.001768213,0.006264939,0.000511172,0.005894926,0
-0.003616293,0.009673841,-0.000844112,-0.0201443,0
0.003671179,0.002301112,0.000337691,0.003646046,0
-0.004905977,-0.001745063,-0.046379881,0.0007181,0
0.002882002,0.00213844,0.00085033,-0.004678488,0
0.008095874,-0.00788209,0.003497703,0.003103795,0
0.000205346,0.006743282,-0.000475895,0.005228909,0
0.005842599,-0.000865052,0.000900338,-0.001973879,0
-0.011627048,-0.014287435,0.008938606,0.001208668,1
-0.005665411,-0.01226478,0.00824837,0.003338916,1
-0.006970744,0.007737486,0.001753008,0.005789391,0
0.003024048,0.005723185,-0.00105266,7.85E-05,0
-0.008716212,0.000979364,0.004375103,0.005039275,0
-0.002817873,0.004742444,0.0020862,0.005108938,0
0.003318585,0.001489215,0.001084779,-0.000652615,0
0.00375258,0.002396132,-0.000187699,-0.008073376,0
0.00817187,-0.003293086,0.000895263,0.002352464,0
0.005942465,-0.002207725,0.001639067,0.001932782,0
0.005314795,0.000861473,3.63E-05,0.000436325,0
0.00096238,0.00455273,0.000460565,0.0039441,0
0.00300584,0.006202015,-0.001345434,0.003147204,0
0.000962865,0.006036779,-0.000170465,0.005022517,0
0.001316991,0.006526226,-0.00075833,-0.00521917,0
0.003744831,0.001961341,0.000243439,-0.004902477,0
0.005093171,0.002007322,-0.000198676,-0.000806967,0
0.005730769,0.000990658,3.58E-05,0.002877562,0
-0.009692646,0.001289485,0.005253672,0.004463025,0
0.001168681,0.006407912,-0.000460582,-0.005440123,0
0.008317009,-0.003110703,0.000759473,-0.000345827,0
-0.005073627,-0.021492851,-0.019167486,-0.001168716,1
0.008494918,-0.008042659,0.002980478,-0.008738279,0
-0.008017729,-0.001997739,0.004922486,0.004511794,0
-0.005473784,0.000588769,0.004236235,0.004915793,0
-0.003078765,-0.004945428,0.005925968,0.004453325,0
-0.004576943,-0.025152819,-0.016299251,-0.001610061,1
-0.005825634,-0.000964241,-0.044758389,0.000785829,0
0.000155139,0.007540014,-0.000716123,-0.005455465,0
0.002482612,0.002982315,0.000497997,0.004723356,0
0.006878918,-0.004877731,0.002551247,0.000488685,0
0.002396807,0.000550159,0.001919165,0.003561454,0
0.003867376,-0.007865245,0.004674236,0.0051648,0
0.002646483,0.005766362,-0.000866731,0.003738099,0
0.001391941,0.005167918,-0.000106003,-0.000593361,0
-0.001996768,0.003785678,0.001957424,0.00530806,0
0.003156854,0.002495189,0.000282769,-0.002434482,0
0.003309084,0.004135515,-0.000434276,0.002654432,0
-0.023623595,-0.007761815,0.000624237,-0.001661521,0
0.004914451,0.002170132,-0.000240804,-0.00111705,0
0.004020639,0.003472566,-0.00049909,0.002111822,0
0.003043355,0.001727528,0.000976699,-0.002913281,0
0.009020844,-0.006928505,0.001984907,0.005582971,0
-0.0097151,0.001428247,0.004951477,0.004581945,0
0.008409748,-0.006259179,0.0018345,-0.010423771,0
-0.000152138,0.008570032,-0.001284203,-0.006034479,0
0.003591327,0.00234977,0.00014506,-0.001282598,0
0.003226352,0.001612599,0.000564441,0.001453557,0
0.005357967,0.001826634,-0.000290883,-0.000699297,0
0.006820591,-0.002248911,0.001114018,-0.000886276,0
0.002050502,0.003497155,0.000850024,0.003934677,0
0.00518766,-0.001678934,0.001424246,0.003791482,0
0.000655042,0.008838902,-0.001463463,0.004766561,0
0.004986051,0.00063597,0.000551504,0.002378994,0
-0.000939627,0.006958029,0.00024547,0.002798,0
0.004371914,0.003470625,-0.000841582,-0.002525251,0
0.003607776,-0.001038894,0.001373806,-0.014413261,0
0.000171634,0.006196019,0.000238364,0.003403156,0
0.00791122,-0.002753199,0.000509888,-0.003953151,0
0.002607168,0.004018168,-0.00027268,-0.007531696,0
-0.001360938,0.005476271,0.000820344,0.005043554,0
0.002509221,-0.005669356,0.00405934,0.005368362,0
0.005420341,0.000937129,1.45E-05,-0.000474476,0
0.000192784,0.002885822,0.001194621,0.005684043,0
-5.94E-05,0.006144193,0.000320479,7.17E-05,0
-0.023204001,-0.012597557,-0.010862785,-0.003966979,0
0.002594227,0.003534233,0.000212555,0.005371164,0
0.007536824,-0.004586046,0.001886608,-0.004439346,0
0.007238562,-0.00275243,0.001305454,-0.002147503,0
0.001419294,0.004137872,0.000523561,-0.005743675,0
0.003405506,0.004949487,-0.001022206,-0.002136891,0
0.007256684,-0.002433093,0.000652199,0.002139914,0
0.001578677,0.007740532,-0.001302606,0.005144096,0
0.005572055,-0.004531064,0.002542283,-0.01099449,0
-0.001135796,-2.93E-05,0.00330099,0.004654419,0
-0.005933793,-0.017536085,0.008151883,0.002126982,1
0.00234924,0.00500612,-0.000418759,-0.005587871,0
-0.000625885,0.006914593,1.12E-06,-0.001470546,0
0.004979859,-0.000881288,0.001435105,0.002122048,0
-0.029343332,-0.00659453,-0.000330612,-0.003324237,0
0.006372149,-0.001972797,0.001225284,0.004772066,0
-0.003562697,0.009736158,-6.95E-05,0.004438179,0
-0.001667472,0.003241129,0.002287979,0.005248591,0
0.00514961,-0.001679622,0.001281481,-0.011181042,0
-0.001279988,0.004231808,0.000378076,-0.024261855,0
0.001070781,0.004896153,0.000121716,0.001943682,0
0.004002199,0.001567133,0.000235049,0.000354086,0
0.003126054,0.002736465,3.26E-05,0.002078877,0
0.00367468,0.002827777,6.82E-05,0.00438244,0
0.002976128,-0.03178931,-0.022978192,-0.00151254,1
-0.011512947,-0.002722402,-0.038382989,-0.000701869,0
-0.001091046,-0.003155093,0.004629736,0.004442739,0
0.002943845,0.002616411,0.00053005,-0.003179493,0
0.005533081,-0.008799116,0.004411768,0.004421632,1
-0.015403655,0.017541831,-7.29E-06,0.006015264,0
0.009137066,-0.006892488,0.002315814,0.000990307,0
0.002468112,-0.00081213,0.00261162,0.002943532,0
-0.014649186,-0.010829278,0.006780206,0.000969631,0
0.000101943,-0.028941229,-0.018393784,-0.001247695,1
-0.008814762,-0.000279862,0.004327138,0.004855587,0
0.000330791,0.006815139,-0.000217644,0.002813585,0
0.005896453,-0.002078161,0.001070927,-0.008392111,0
0.003646155,0.000762012,0.000839848,0.005856984,0
0.004999544,0.000750644,0.000310542,-0.005992446,0
0.005428807,0.000722155,0.000384791,-0.000190032,0
0.004811816,0.001672471,0.000234032,0.000351051,0
0.000253468,0.006083854,-0.000365724,-0.011385288,0
0.002648169,-0.000462302,0.00183742,0.003650841,0
0.002343668,-0.001778697,0.001635438,-0.024421304,0
-0.01065672,-0.012657375,-0.024242547,-0.001347078,1
0.002322195,0.00496905,-0.000322275,0.002447483,0
0.002859967,0.00401329,-5.52E-05,-0.001609787,0
-0.005285517,-0.008063806,0.006538525,0.004128818,1
0.003574681,0.003765179,-0.000415993,0.003154068,0
0.007169911,-0.002543242,0.001051437,-0.003905464,0
0.004156334,0.002194571,0.000121811,-0.003083262,0
0.000235537,0.005754835,0.000354098,0.002577085,0
0.007312862,-0.002553257,0.001133894,0.003245314,0
0.007564277,-0.003949937,0.001560078,0.000422627,0
0.001286668,0.004037581,-7.51E-05,-0.014331464,0
