pCom1,pCom2,pCom3,pCom4,class
-6.962158465,-18.33841073,2.685134892,5.540409185,0
-96.88166839,1.527471731,-17.43870345,-8.264078685,1
-15.76153283,-20.82067727,5.450965135,4.718928947,0
-121.0047063,121.1643939,-34.61775769,30.88722381,1
-60.93442625,-27.60280706,14.51748239,-1.462714553,0
-4.902425729,-11.37608416,-7.488428411,2.734817749,0
56.53819106,-7.991960821,-0.327364588,2.975339809,0
-77.11191945,-2.021783121,-26.45907435,-1.915505176,0
-17.24517632,-5.545939479,-19.46920256,1.946496806,0
-69.90943583,-23.49410898,10.74813909,-2.083208447,0
-32.25455537,-14.42044594,-8.846355918,2.037055712,0
-11.80077943,-22.47022868,9.046605357,2.693172498,0
556.6044006,63.19156779,17.77096417,-17.8016955,0
97.87224105,9.222241975,-19.25219178,1.053755373,0
-59.40432315,-9.946075066,-19.79796477,4.043298475,0
-19.25179988,-25.25864699,12.5532424,2.990743708,0
-63.0378903,-25.8216481,10.28025946,0.357052877,0
-30.07392096,-8.437712581,-15.37175765,4.573536009,0
-60.68514694,-20.99544864,4.788971177,-1.637976326,0
-2.056719791,-17.37151205,1.601811763,6.118162957,0
-101.4007782,-15.909381,29.08225491,-12.22123625,0
-123.2988218,122.6668762,-45.10538545,5.925427701,1
-69.31043228,-16.81574832,-4.830168416,-1.118102244,0
161.2980457,7.710611807,0.966191572,-1.616071454,0
188.210633,3.622134514,14.74446148,-0.793592107,0
-20.11312918,-21.44872234,7.458276096,2.225290811,0
-18.10159896,-24.25112401,8.471553657,6.171268995,0
72.68165567,-13.24222692,12.45714765,3.924253371,0
-71.81942394,-35.95717713,34.89978668,-5.648483928,0
-14.83426863,-6.613766191,-17.29667396,2.459964425,0
-107.0198455,28.90624027,-18.8874173,-16.32383433,1
-37.38966929,-11.42660424,-12.86274156,2.659867318,0
-84.69882919,-11.91955351,-6.357166846,-4.083494142,0
-3.703635644,-9.74610247,-8.33591075,2.436728773,0
-36.26755647,-0.461058268,-32.31195638,3.277982294,0
-23.71601458,-16.81849988,-1.558144249,3.361357866,0
-113.522133,34.97460523,27.03417677,-11.43878471,0
-31.59321009,-21.16501758,5.725453016,2.494383678,0
11.98240445,-13.72418109,-1.51118584,5.319552272,0
-5.543361946,-23.59348502,13.02436872,3.333686701,0
-6.870209917,-25.90174403,15.86727112,2.634751487,0
-64.27904873,-15.10214132,-9.551153585,3.4200678,0
20.6697866,-9.2942902,-7.67161342,5.774053735,0
-66.4217063,-4.724628862,-23.12953592,-1.051104857,1
-57.39260316,-6.470338056,-18.85086606,0.976278419,0
-13.00370509,-16.07537527,-2.93011821,3.799671758,0
-41.91489818,-22.87162594,7.750515344,1.974978382,0
-26.32517974,-13.15250061,-7.275997938,2.453659684,0
-25.65942753,-7.136246835,-21.04620976,5.803542376,0
94.81519155,-7.027485471,6.87444445,2.176158855,0
5.203555953,-9.251498903,-10.51122911,4.892102362,0
-4.647325676,-19.32511157,5.427733027,2.791305918,0
-77.53796693,-19.83147467,5.77454199,-4.568083251,0
-60.91059125,-29.16651684,14.82823389,0.829595364,0
-18.6797347,-11.20253305,-11.94101084,5.350689396,0
14.86572076,-23.03410758,14.22563987,5.133023334,0
-84.78675209,-7.03466566,-10.42315168,-6.965884058,1
48.97311062,-9.164420076,-0.744416685,5.280345072,0
46.53244076,-11.89179455,5.531670069,2.580717435,0
-50.1545367,-11.12175543,-15.42160212,3.539580281,0
64.34558299,-1.744650447,-10.0293933,4.649488887,0
-102.2196113,-0.402003459,7.483116243,-14.97677846,0
125.2781641,3.380410074,-2.490610977,1.955271609,0
-124.9650759,104.9719751,70.43400215,11.48736107,0
-87.96058039,-1.824251538,-13.86412817,-9.854531598,0
62.21199984,-5.587485581,-0.711370147,0.879719649,0
-2.885712765,-12.27088527,-7.832539073,5.921641969,0
-17.69709859,-26.14489415,12.17598716,5.110644016,0
-90.09394021,-19.3576182,15.41124875,-9.986957248,0
411.7924452,39.5993837,16.08051103,-11.16518022,0
17.14770012,-16.38757467,6.557817268,1.743205417,0
-13.54151633,-24.51318116,10.78505701,5.317099223,0
-31.61379161,-20.94997618,3.936342762,1.328959255,0
11.01999702,-2.759126921,-19.52138038,2.837740513,0
122.2639243,2.040379788,0.069458226,0.588057887,0
-19.92907035,-18.14770407,-0.536128201,3.715278955,0
4.717164826,11.54072498,-42.07125943,2.098453358,0
-27.19564545,-26.64363674,12.80643026,4.171925782,0
43.82518346,-14.06887739,6.228420238,2.672148216,0
41.04349864,-9.780448889,-2.012604204,5.109772608,0
22.78349291,-17.92235953,9.735718747,2.818346144,0
13.9661369,-19.50396615,8.534286385,3.087912512,0
56.65247588,-0.251790774,-15.15022797,4.613466974,0
-68.61187517,-20.12000536,6.936384173,-3.703135026,0
48.89390569,-14.99474385,8.546625646,3.561518012,0
-12.41985018,-24.77408956,14.29914845,2.360986159,0
38.53013146,-4.686122189,-10.71678501,3.496594076,0
-31.85234871,0.275164739,-31.86472457,2.965857078,0
-58.65925194,-16.43841884,-3.442491482,-1.36366475,0
10.31582495,-2.251218966,-22.71800638,6.245827784,0
-5.962581339,-6.246441245,-17.65997658,4.249727088,0
-23.5449464,-8.891533905,-14.24524021,2.504139577,0
29.78698684,-16.33633389,6.484379438,2.843920128,0
14.90287155,-14.28097082,2.228433057,2.947017528,0
42.77166028,-13.95950244,5.121556176,3.199379769,0
131.6739189,-0.044940546,6.079437482,-0.56349415,0
-10.94357258,-24.40683761,12.46103575,3.392652435,0
59.98469799,5.053524132,-21.92637733,4.968670915,0
33.49061516,-1.101353202,-16.10178799,3.918411411,0
60.03240882,6.68139021,-24.79587042,3.410691152,0
116.3064719,11.25346706,-18.00711678,2.783043251,0
-19.88122889,-4.241617477,-25.71948749,6.42687719,0
-49.23383461,-19.94272599,4.192396271,0.672436383,0
-126.1521266,137.9731668,-28.75938721,18.41645602,1
-58.96307307,-14.7140016,-10.32484851,2.923589838,0
-118.4953782,83.78099277,84.08473002,51.1945109,0
-36.38389269,-29.52646761,17.06614259,2.422464908,0
-41.61874919,-32.12346177,22.15901112,1.782788816,0
-43.15333655,-28.59718169,15.88801028,1.959199991,0
-66.45408009,-13.7651436,-8.295765674,0.056331017,0
-3.942690842,-12.72678739,-4.30575866,1.464966944,1
114.9662852,-8.810370248,15.83081335,1.830890388,0
-14.29278198,-29.14072166,18.54705382,3.318560293,0
48.56896772,-21.15490187,18.62680275,3.394431957,0
-1.263929934,-6.75442652,-15.97173953,3.796634299,0
42.62078737,-9.055871341,-2.861727445,4.422821454,0
35.4514955,-12.05826975,0.090216094,5.063033096,0
-25.74553312,-23.76066412,7.89959159,4.476334777,0
91.07372026,3.299375204,-10.66594623,3.74707829,0
3.18621526,-18.28114016,4.686804806,4.198648951,0
-43.7923047,-17.25336591,-0.209557013,0.157275768,0
30.90365228,-14.69137212,4.309073219,5.127361633,0
-13.95305664,-14.12564452,-7.286073631,5.622272818,0
7.363403198,-21.88435685,10.11297507,4.731674164,0
127.4955845,-3.747916348,11.22018897,-0.351114851,0
-117.2542769,46.95209885,33.77502933,-25.43119721,0
-42.55290525,-18.75307228,-0.150910309,3.373732216,0
2.357314562,-25.65786586,15.73522473,4.875155193,0
-77.62352663,-21.43215605,4.910643101,-0.895675334,0
-14.37033071,-28.6806897,17.48459224,3.785073241,0
-112.9816486,27.71205005,35.00726892,-18.40040366,0
-61.80669779,-5.931585894,-19.7893198,-1.449261518,0
-78.86420702,-18.20095521,9.903155906,-9.708968943,0
15.69782322,-9.822660569,-7.807287843,5.781298611,0
93.70566329,7.270167473,-14.95879576,1.185333289,0
-70.6270189,-13.40182317,-3.395813358,-5.883113577,0
-56.71356703,-26.27043859,12.08317045,-0.152059079,0
-51.33330419,-8.043776527,-15.76001649,-1.600794217,0
166.8648478,12.0763258,-5.439243681,0.935839574,0
-37.61913221,-22.93422347,5.322102332,3.522809074,0
152.7959534,11.45517294,-8.652584587,0.898693438,0
-121.9093757,79.30673317,36.77880963,-11.03547801,0
-19.5812452,-9.570315077,-15.25877501,5.587294298,0
-23.11471725,-6.60666091,-22.02026941,5.863585082,0
347.2145526,38.51133726,-0.123234542,-8.128532072,0
-92.5992791,-22.90450517,22.98665755,-10.04417765,0
-39.13520714,-28.3890508,16.2119837,0.959152075,0
35.29171107,-10.3903456,-1.817829783,5.439493469,0
-4.058846694,-22.51957802,9.165056467,5.989862756,0
-0.57828502,-14.4900898,-3.527459596,5.564694518,0
-45.76412811,-19.34857778,-2.19857313,3.557583883,0
11.89091026,-7.271563933,-10.26159982,2.664732904,0
-8.744644592,-23.4916445,15.21232529,0.871852578,0
43.28332185,-7.53015192,-4.383548276,5.46452782,0
-70.79877815,-15.3899993,-5.251618642,-0.841869897,0
19.43169049,-2.041563464,-18.70697411,2.869510945,0
-35.49951584,-29.7284675,16.03770344,3.748094896,0
-7.709229375,-27.01633748,19.94769189,0.55661001,0
-38.52395274,-14.27042841,-10.48181769,3.694520754,0
57.54525359,-1.770484428,-11.01832337,5.166643446,0
-86.00568943,0.289051736,-23.13694855,-6.317101834,0
-8.808941484,-20.02631088,6.785923389,2.723169815,0
12.79231057,-25.77696597,18.03164814,3.796948333,0
-59.55699148,-3.721764416,-28.06364467,1.372331986,0
34.18901472,-9.871351259,-4.020452047,5.040839514,0
-65.7430601,-11.06788681,-9.087162196,-2.926509348,0
-19.11185038,-29.99251667,21.84438158,1.181686603,0
44.50264943,-1.185195481,-14.61411804,2.944080076,0
-31.63056599,-22.7058377,7.122164234,3.31635869,0
18.21707141,5.623778402,-33.38689881,6.969605024,0
-115.5960027,50.09205131,2.125448202,-19.238635,0
-71.39331922,-11.30175649,-11.57904186,-1.011797861,0
-108.4596661,14.84097867,8.420878965,-17.9980026,0
-46.60067964,-6.739327475,-24.91763089,5.284003997,0
-12.38869899,-20.47625838,7.451455462,2.57198867,0
-24.18766732,-18.35818272,-0.856406623,4.06008727,0
-35.74636211,-21.63516095,4.95110453,3.22020586,0
-70.57053583,-16.95937316,-1.105180645,-2.926124126,0
-80.48815576,-4.528391968,-17.10786251,-6.121342207,0
-5.368209857,-1.555162276,-25.84532274,4.193087423,0
26.21416,-1.049309792,-19.11674374,3.801868114,0
297.4012283,5.650133114,40.83143568,-7.387559971,0
-74.28289831,-5.101565844,-23.88453082,0.517708657,0
-86.1250271,-16.1013433,5.619372605,-5.002600543,0
148.0035738,-6.233278706,19.39454181,-0.051533303,0
-22.96574714,-20.95067354,7.189368684,1.285135191,0
140.8367596,22.49692413,-31.0273553,1.525887371,0
-92.57718267,-1.520924209,-19.84905905,-5.525636427,0
279.2740244,36.98382801,-17.41067539,-4.247991126,0
-26.23411082,-20.38096617,6.131032931,0.196860838,0
-123.2075561,103.0433691,103.2594194,31.46526112,0
-125.1222295,114.1471055,87.77664241,25.88706995,0
-125.6022993,144.7138454,-9.26333597,41.39960845,1
-57.8249678,-20.24806021,6.469705678,-1.634524462,0
17.67110189,-7.660379106,-10.00975504,4.259858852,0
-26.45649078,-23.68632013,13.11650364,0.579381724,0
22.03262703,-5.330688025,-12.63579067,3.878708121,0
-53.04854403,1.888944869,-35.48207574,1.25322906,0
-18.93203575,-13.79482578,-4.652070259,0.832385009,0
-1.646241503,-25.74097701,18.88573505,-0.125337543,0
124.9163212,-0.738214256,4.81827665,1.759319005,0
81.43074189,-0.782743879,-6.84839743,3.941663343,0
101.3552288,-2.843306002,2.18870249,2.531138712,0
-103.0953923,36.14379171,-50.60236531,-12.63799806,1
101.1582727,6.481806189,-13.75472643,1.906140331,0
-121.6481018,79.72402592,30.86557098,-7.782289684,0
-120.1285096,73.24088448,94.80808985,22.74601281,0
-124.7627027,109.9151358,-10.63766967,-17.16458168,1
-129.2467665,157.1283854,-25.19493771,17.68220851,1
-0.715904078,-20.76712505,7.906799609,4.738615454,0
-63.3391028,-19.38226625,4.592384284,-3.724988252,0
12.27273638,-17.4025337,6.01411663,3.30403025,0
-99.52075843,27.37859151,-47.65534377,-7.353757757,1
-17.19663029,-27.60694633,17.04098922,3.911454006,0
-73.2491903,-10.5760677,-9.184233768,-4.261931477,0
8.206625494,-13.75685012,-2.409719514,5.595191866,0
-120.3496553,100.1539803,-49.79944541,-7.053678787,1
-15.91171981,-18.22878576,2.231226062,3.352326828,0
-21.35051253,-15.51687172,-5.926441357,6.289205898,0
-11.73381257,-11.90170858,-8.516450439,2.73462746,0
-81.18973438,-24.41431115,18.51525445,-8.174634507,0
-61.92360395,-1.121757857,-34.84497266,4.583101263,0
-64.12306607,-21.64103154,4.806717978,-1.10061725,0
286.7305927,16.16601151,21.07027303,-5.895357976,0
-19.61914349,-12.85556292,-9.850518252,4.340312876,0
-44.79887225,-8.903505813,-12.70108697,-0.228901995,0
39.01103383,-4.554827083,-9.131262127,2.838809534,0
-71.06721442,-20.74983904,2.578172387,-0.294675346,0
1076.956414,129.3764453,54.64327695,-44.9636352,0
33.07639057,-1.576089371,-16.52472899,4.422673183,0
98.13028195,-9.074550895,11.00652046,2.498339451,0
-4.793056069,-0.231255854,-26.09845565,3.015827463,0
-42.46860867,-17.32382009,-4.964240732,3.852625306,0
-124.6622506,92.43159944,130.9332273,20.72278504,0
-57.96290456,-20.98693219,7.414903772,-3.623190252,0
45.33244594,-9.981901713,-0.345322326,3.857450396,0
-27.51913434,-17.36621391,-0.010077842,0.856880164,0
25.92902744,-18.51765794,12.97118574,3.100894206,0
19.16564713,-23.79731289,17.43587335,4.918690142,0
274.2003748,20.39975419,9.283861246,-4.951506291,0
-41.44658615,-18.46841658,-1.559353086,3.144411294,0
81.59992706,-4.815414308,1.001822401,4.49303729,0
23.68567793,-23.35244134,18.15482395,1.631672002,0
-52.740329,-16.2319883,-3.68786668,-0.439680485,0
-75.4325525,-10.41003073,-17.94301271,1.361669571,0
29.00416255,-9.587816822,-2.491882194,3.495185376,0
-55.15581256,-23.63020252,5.879124209,2.035193013,0
37.46156795,-1.733022193,-17.08859539,5.547088145,0
109.1231576,-10.07159481,15.83193286,1.923978548,0
-71.6639606,-15.92232726,-4.584428495,-0.582980096,0
-53.39442883,-23.83204853,9.276405833,-1.397373829,0
-34.58530859,-20.587063,4.57097404,0.873983096,0
-17.98795177,-0.920740234,-31.24746821,7.089309962,0
23.90854333,-11.83496255,-1.524597696,3.049362485,0
52.17196366,8.464187152,-30.5035274,5.120550301,0
127.1560545,7.900895351,-10.57387268,0.911846198,0
68.39537601,7.58350527,-24.05141737,3.186081609,0
-125.2617563,136.1049521,-21.58392666,22.89095735,1
156.4115876,11.38122096,-7.337646514,1.246399665,0
30.05885232,-20.05515641,12.61077874,4.911033916,0
-74.91013485,-13.28004469,-6.608245897,-2.275339479,0
-48.77949859,-23.68657756,11.10031659,-2.428439975,0
-106.3487816,39.27930209,-44.86043227,-18.15197817,1
-125.7043284,105.2453034,79.52709168,8.235338823,0
262.3817868,17.42834821,11.76271164,-5.20192446,0
184.6189656,11.35334174,-0.382556175,-0.788344061,0
131.793101,2.593795979,1.795104312,0.356430594,0
-119.0129109,85.38690136,115.8972167,51.90094988,0
32.3216874,-23.36539043,19.70004165,3.384753423,0
-58.46535592,-20.27204258,3.974919456,-2.135684391,0
-104.4544466,-2.75873236,21.40134139,-12.25830705,0
-125.0873341,140.4788985,-30.11399738,26.51565235,1
-53.22024094,-11.12840912,-11.59335046,0.188602145,0
-30.34477064,-7.469796524,-21.2872204,5.296827268,0
29.63382164,-23.7704667,22.68974739,0.265865841,0
12.84275004,-16.85094211,2.985651539,4.540676918,0
158.1320098,24.62485431,-29.73332406,1.03482824,0
0.423780363,-15.64715345,-0.476580104,5.263288491,0
-24.99926988,-15.87811324,0.352623925,0.423765378,0
14.78718183,-9.195830457,-8.994409816,3.700588413,0
29.12771581,1.379589419,-22.08791207,4.848772181,0
-84.48545671,-14.67530418,-4.629171228,-1.617659787,0
-51.93130092,-24.57599299,7.193179607,3.049699829,0
-26.14993445,-24.97199859,10.68398691,4.321497331,0
-56.38786246,-16.38331462,-2.98987763,-0.076684305,0
-44.61041619,-14.24665288,-8.319533503,1.656434199,0
15.29808917,-6.939964779,-13.15357138,6.055505268,0
-98.88282875,-5.84576469,2.864209439,-11.12619843,0
-109.8947853,12.76468801,25.6082957,-22.52575787,0
37.46785919,-9.447938441,-2.221790577,1.622019958,0
-121.8298087,86.56489315,20.52033113,-8.406803654,1
-9.936288217,-24.70528359,11.00107522,5.740596174,0
114.2190825,8.950140674,-14.20757504,2.535293294,1
143.5605796,12.51804021,-13.94504476,1.174683661,0
75.24284388,-8.252898912,4.483009783,3.487337497,0
-3.930085039,-15.38962208,-1.997114752,4.836708071,0
-25.43574976,-18.79786604,-2.375516997,6.088084661,0
7.104969965,-0.844499955,-24.88842108,6.209289353,0
690.2241857,81.51121776,24.26499147,-24.94240596,0
24.66639537,-2.18085088,-16.57406706,3.70854464,0
46.60280217,-9.33528784,-0.829079547,2.786781639,1
71.39702354,-0.363530704,-8.251641249,1.72631709,0
-117.2234475,48.42190033,29.04415682,-26.86985961,0
-22.1917716,-8.815513539,-14.61043015,3.065550175,0
-52.12435984,-23.08906189,5.876729535,0.999904362,0
-59.39518896,-23.23777048,6.565091189,-1.331865944,0
22.73788422,-10.20975303,-5.318058083,4.162500761,0
-122.7295296,72.17244277,71.11527375,-18.90766729,0
22.46485354,-19.0788959,10.80110416,3.352831134,0
-41.30487354,-30.61032022,19.15052067,1.214071504,0
-16.10087512,-28.6235434,19.73851972,2.116464124,0
-18.87614666,-20.07764163,5.127643623,4.194897897,0
-25.83466509,-8.0423349,-15.61616848,1.681630283,0
128.3445505,9.328974409,-10.49028901,-0.180789613,0
-113.303684,54.9499803,-27.4119245,-15.11625702,1
60.19550616,-13.23946972,9.44728028,2.948672295,0
-69.41881072,-24.83644731,12.9978346,-2.25053049,0
2.90280061,-12.070243,-5.440275728,4.104508261,0
91.26263465,-5.088026043,3.452174806,3.451850837,0
-0.816489453,-7.10719967,-16.44857038,4.816849842,0
-45.52759837,-16.45815254,-3.658111239,1.470842145,0
218.6230894,19.58229683,-4.350239483,-1.651799162,0
43.86197936,9.872332936,-34.08236075,5.817162688,0
50.87656574,-13.12539793,6.126212371,4.6342657,0
-60.03528798,-29.19442189,13.59928083,1.350807735,0
-94.55432893,-6.339565426,-1.527934716,-11.7338958,0
41.2132711,10.92332782,-36.95780068,5.014628545,0
65.82516812,-9.290466888,3.544489217,2.798032789,0
-35.92851441,-27.80752309,12.19528698,3.663249411,0
37.81667361,-9.252710036,-3.302776286,4.427251015,0
-118.9924544,83.573016,-31.37351287,-16.46915025,1
-0.870721715,-19.73633471,6.769329397,4.121100248,0
-24.19933609,-12.03115796,-6.293050693,1.521141491,0
-27.12587451,-27.85703107,18.17110846,0.157991071,0
-116.1018943,33.63963087,53.91839453,-19.98445293,0
32.84371935,-13.64563561,3.020385024,3.952305693,0
-8.395932052,-9.376208439,-13.92926422,6.410783944,0
-14.8832025,-16.80219372,0.325492903,0.963803091,0
118.934138,-5.016341008,9.716371197,1.514122441,0
-4.97049006,-9.826735305,-11.64753043,4.14821782,0
-19.66881615,-18.32604308,3.275006506,3.34607494,0
-122.5532031,102.6427787,-1.811435541,1.717002733,1
7.661179567,1.834884612,-27.16175878,2.991109879,0
-88.57289274,-22.1007215,14.92073661,-6.763722585,0
18.30404666,-16.59693278,7.825173917,0.802626779,0
-60.09205959,-14.65620952,-8.81073842,1.47058039,0
94.96191375,-1.788647697,-0.871740879,1.586233245,0
399.9128576,33.92584196,21.35719079,-11.65685054,0
-92.41242697,1.243690187,-18.79230852,-8.960681252,0
-124.7835446,100.2918028,36.87079554,-9.044891594,0
42.22478915,-17.48204373,11.36682469,4.34070571,0
-118.8398986,94.73232563,-41.76762623,0.274246963,1
53.42843927,-18.87508253,17.04861701,1.884816038,0
217.4688673,8.548620293,14.44842845,-2.689901624,0
-118.5758288,47.91018633,68.92013572,-12.05486355,0
-85.60595136,-3.8215298,-20.15672951,-3.329434322,0
-53.06857613,-23.95546232,6.363914058,2.066709002,0
145.4276588,1.793573158,6.090996108,-0.654656632,0
103.7028598,6.256869269,-12.63311299,3.037047712,0
-84.73257846,3.5924091,-32.55875424,-4.357545205,0
-52.29109746,-25.15333142,12.27343102,-1.131749004,0
-56.7743122,-6.854613052,-20.97476359,1.072507171,0
-53.15868988,-21.81619124,2.394330189,2.065157195,0
-111.5221199,28.07936144,11.26031161,-23.86311707,0
661.1507253,83.52816192,12.71700019,-23.08311918,0
16.07041978,-11.98526636,-2.097819715,3.46151605,0
-37.28731968,-20.4420635,0.538813304,4.539899404,0
-80.12877371,-14.38458733,2.090453553,-7.064361793,0
8.204409813,3.617366773,-32.91378727,6.545319151,0
-123.0383812,77.30687526,63.59347151,-17.15882891,0
20.85781634,-21.9115827,14.65398738,4.410491989,0
42.80163342,-1.046973912,-13.73466747,2.151763856,0
34.86420652,-5.799032407,-10.22427243,4.30296837,0
-96.06969879,-9.183797971,9.566521489,-14.28446497,0
30.38134947,-4.463826851,-10.83548821,2.210634076,0
101.987408,-14.63978325,21.8104872,1.98112214,0
-75.61447554,-27.0038486,17.4609786,-3.836707649,0
253.2637575,16.49672225,10.25022627,-4.675772146,0
50.24761012,8.859789021,-31.76999237,5.695257194,0
-80.61034426,-13.03577716,-2.481377807,-6.272049619,0
14.36429063,-15.33425257,0.682406656,4.170250655,0
-103.5310441,12.08972665,-18.16103529,-11.11568801,0
9.270311955,-23.99161747,14.90625217,3.611119161,0
538.0346275,58.95653197,19.23024575,-17.24157825,0
-95.03171229,-7.588090849,1.069315917,-10.75561176,0
278.3174018,29.15874494,-3.90299555,-4.816925271,0
13.5897321,-21.24453228,13.27758528,2.422694565,0
-22.35347309,-3.443380978,-19.86031692,1.301749367,0
-33.20436476,-17.15175562,-3.098230864,2.568572643,0
-53.7213777,-23.54667057,5.114113217,2.122700259,0
34.74943873,-18.33333209,12.45480499,4.249061815,0
24.12742051,-28.4236803,24.91756565,3.764172457,0
-86.6912375,-12.36817997,1.129336553,-8.861667469,0
-7.972659614,-16.08915244,4.052452161,-0.211270899,0
0.082088739,-2.265258697,-24.57820486,5.749636135,0
-81.18757549,-10.45493295,-9.803372428,-3.469346043,0
-18.78962916,-21.05732311,5.876413729,4.003421899,0
22.05466187,-10.3481668,-3.862365626,3.562641304,0
-120.3687251,59.80616513,58.23309933,-20.53265327,0
-121.5126103,76.24439762,50.86749438,-5.168633431,0
-15.94332144,-20.03213343,3.609024922,5.040942475,0
-90.81246778,-20.03358856,16.44731002,-8.122531329,0
4.785879294,-5.933784353,-16.75201596,5.747719056,0
21.84633995,-23.186785,17.21015251,5.302602277,0
-46.23683151,-31.23595142,19.72314849,1.541138592,0
-82.91264597,-27.71681407,20.17914636,-4.956691898,0
4.864676681,-18.63548718,7.490113734,3.735789868,0
53.4132705,-12.0764114,7.98682672,1.984643882,0
-11.16434897,-26.07142797,15.28455457,3.925186606,0
-8.660243171,-13.29604008,-6.814818112,3.434802605,0
-2.994804148,-19.99588984,9.213630684,1.996201251,0
126.2616848,12.91945543,-18.02682288,2.265892799,0
89.12780532,-10.36392655,11.48578109,3.185276968,0
-25.97033226,-21.68890932,8.404035311,2.045354823,0
62.266994,-10.9350626,7.892400793,0.874755952,0
-67.13125383,-27.0516943,12.54585973,-0.09859877,0
-109.199273,13.19201614,27.06772486,-28.18063738,0
-113.6830323,26.14171145,43.74862401,-26.80078913,0
-29.22101121,-9.004251877,-19.23376844,6.556880367,0
-8.048588861,-11.69727591,-8.875999939,3.671435329,0
161.9433327,3.708724268,6.743318909,-1.721216545,0
57.33412896,3.181538292,-20.28279142,4.388456269,0
-20.81187884,-17.40235139,-2.884405339,5.506065879,0
5.197600011,-10.0204918,-8.882615506,2.713796122,0
-21.75088698,-22.02186027,5.228165739,3.18245077,0
-120.5504208,47.41612279,101.586005,-30.87918612,0
167.8818635,4.144710333,7.963427812,-0.284731227,0
43.96904167,-8.469115016,-1.846942014,2.16762207,0
-40.97353643,-12.99556968,-14.45390761,5.244358633,0
208.1218734,13.45538248,3.49544702,-3.092900659,0
-55.29957917,-27.96122376,17.1502718,-2.671468813,0
-61.8272473,-14.60667304,-5.431131539,-1.947288985,0
17.02891613,-10.70527741,-6.377241527,4.511198926,0
-35.64420675,-10.50789952,-15.07478427,3.076814263,0
74.57227511,0.56363077,-10.64659213,4.411280472,0
-111.5791706,36.66358788,-4.771472231,-24.45557288,1
55.41061836,-11.31424864,4.043064037,4.05725518,0
31.44238105,-16.16986448,9.084364947,3.766260874,0
95.99255058,7.609446089,-16.98713532,2.641949074,0
-48.0506303,-11.23276554,-14.36918792,0.396474905,0
-21.62874636,-22.74743144,7.30600325,3.019469652,0
74.77618645,-3.227809491,-4.707458515,4.024966025,0
39.65740341,-10.73887659,-0.796387382,4.425614142,0
-57.43225863,-18.88139824,-4.306981663,2.214729401,0
28.4466483,-23.38169084,18.17218278,2.907801644,0
11.8789016,4.38760254,-33.51682568,6.083538359,0
13.72893436,-18.87130842,7.335826715,5.710683302,0
53.49651316,-17.27586367,13.36249461,3.435693545,0
44.52594752,-2.256866181,-12.08477579,2.334375028,0
-127.5439806,121.0425505,102.7730958,20.94121224,0
-25.64448752,0.338584399,-32.1402562,3.663945426,0
-113.2069043,24.2842173,38.16559407,-29.45231649,0
-39.59196493,-22.45284533,7.181773667,0.68068074,0
-33.39696826,-20.63357812,3.941794088,2.388974695,0
-75.83204611,-7.161454378,-15.98241121,-2.272667744,0
-5.924979889,-7.891315863,-11.5926447,1.183535583,0
-121.5131576,81.02443244,15.72013765,-12.76351195,0
-104.026938,7.236000006,1.791186713,-16.42727466,1
28.03931311,-17.67014219,9.88636617,2.749142769,0
12.77930648,-22.6997974,13.25189565,4.448068473,0
-55.79953991,-21.78201901,4.129235214,0.234446229,0
-56.01524272,-9.08537587,-17.55713117,1.003552641,0
-34.56973686,-32.80650255,20.96747118,4.260492733,0
-105.6189663,19.06794845,-13.00257178,-19.21073255,0
-64.97770919,-18.30593349,-1.680245321,-0.520082325,0
150.880285,0.103143372,10.72682791,-0.213743347,0
15.08873701,-12.8070004,-2.094279338,4.940014839,0
65.78899537,-15.24202634,15.13907988,1.821086906,0
198.3615275,27.78343314,-23.58964889,-0.985284374,0
-115.5201688,66.05805592,-26.57755017,-13.8545459,1
-79.98173061,-15.04301145,-5.875091456,-0.95414599,0
183.4316582,9.707565178,2.117741319,-0.931961419,0
-12.28348251,-5.611516729,-21.32548786,6.650659451,0
-53.88501117,-14.92267792,-9.516966817,1.847965773,0
-10.3509324,-10.88703528,-11.50629764,5.015743933,0
-21.55827829,-25.58826364,13.04135449,3.271439285,0
-103.1691552,16.0193613,-21.65370145,-10.74401336,1
61.58613244,-8.804841089,2.661159505,2.281162198,0
-125.1397093,151.6899652,61.48387088,48.14305224,0
-24.98275253,-18.93108195,-1.537873484,5.081678937,0
-79.49589658,7.001432805,-41.67899469,-2.236127206,0
34.61698364,-17.22181964,9.713533531,3.383645249,0
-7.465628936,-16.84085155,1.785562776,0.810070232,0
99.79894598,15.60466398,-30.0859782,2.833788532,0
6.990188325,-3.218605701,-20.6081939,5.344096903,0
-69.18177669,-28.81791607,13.44785838,0.73675059,0
-99.77020878,-0.99203364,5.743347246,-18.04401269,0
0.61549887,-15.06757117,-0.969441176,2.76558801,0
216.186062,12.53434557,8.074216372,-3.033254364,0
-42.15675201,-16.86231245,-3.616335524,2.673589736,0
-98.45097963,38.05129341,-66.43461795,-10.58478669,1
64.1436497,-2.354186699,-7.253863727,1.437064953,0
104.547595,-5.434666823,6.925196023,2.443215678,0
-33.77745207,-21.72799644,0.452464467,5.817833218,0
-67.90991538,1.983614955,-33.06389602,-1.34225697,0
-31.77743033,-26.22446601,13.16703638,2.508514023,0
122.2122211,12.74927756,-19.10106381,2.859298803,0
